#Time,Time_usec,ProducerName,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1642046220.055981,55981,0,0,0,0,97387748,86734944,93403404,206400,6793976,9016,460308,6617976,78644,14656,381664,6603320,0,0,8388604,6280824,64,0,71628,53952,15392,374876,240932,133944,10752,8612,0,0,0,57082476,3008900,34359738367,576596,34308614140,51200,0,22528,0,0,0,0,0,0,2048,439668,10711040,90177536
1642046220.056786,56786,1,0,0,0,97385144,91913876,93272220,14340,1949640,5568,918176,1158896,25080,316292,893096,842604,0,0,8388604,8190716,0,0,110220,68296,228280,311096,134932,176164,14208,7188,0,0,0,57081176,1323276,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642046220.05921,59210,2,0,0,0,97385124,588180,93270956,8292,92669408,5536,347584,92444148,29564,265932,318020,92178216,0,0,8388604,8172796,0,0,109504,65592,181464,918672,744064,174608,14400,7228,0,0,0,57081164,1402076,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642046220.052218,52218,3,0,0,0,3878020,3200368,3407116,2088,432360,0,292920,212836,83472,29596,209448,183240,0,0,0,0,12,0,71308,71112,41760,72416,45784,26632,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642046220.051394,51394,5,0,0,0,3878040,160248,1066208,2068,1123952,0,3059636,478604,2423880,30064,635756,448540,0,0,0,0,0,0,2412220,57340,41724,83868,60824,23044,3008,11140,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642046220.052013,52013,4,0,0,0,1813712,268668,1130692,2068,1023464,0,669896,731092,400976,37000,268920,694092,0,0,0,0,4,0,375456,40720,62520,82200,59812,22388,2784,7116,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642046280.054257,54257,0,0,0,0,97387748,86739392,93407868,206416,6793976,9016,459860,6617992,78196,14656,381664,6603336,0,0,8388604,6280824,64,0,71140,53952,15392,374732,240932,133800,10736,8612,0,0,0,57082476,3009044,34359738367,576596,34308614140,51200,0,22528,0,0,0,0,0,0,2048,439668,10711040,90177536
1642046280.056953,56953,1,0,0,0,97385144,91913816,93272160,14340,1949640,5568,919444,1158912,26348,316308,893096,842604,0,0,8388604,8190716,0,0,111764,68296,228280,310960,134932,176028,14208,7188,0,0,0,57081176,1323276,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642046280.05964,59640,2,0,0,0,97385124,587580,93270356,8292,92669408,5536,345724,92444172,27704,265956,318020,92178216,0,0,8388604,8172796,0,0,107476,65592,181464,918672,744064,174608,14400,7228,0,0,0,57081164,1402076,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642046280.052265,52265,3,0,0,0,3878020,3200652,3407404,2088,432360,0,292920,212836,83472,29596,209448,183240,0,0,0,0,0,0,71308,71112,41760,72500,45792,26708,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642046280.051483,51483,5,0,0,0,3878040,160248,1066208,2068,1123952,0,3059604,478604,2423848,30064,635756,448540,0,0,0,0,0,0,2412188,57340,41724,83868,60824,23044,3008,11140,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642046280.051517,51517,4,0,0,0,1813712,268544,1130680,2068,1023576,0,669872,731196,400944,37000,268928,694196,0,0,0,0,4,0,375424,40720,62520,82200,59812,22388,2784,7116,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642046340.055729,55729,1,0,0,0,97385144,91916264,93274620,14352,1949640,5568,919124,1158888,26028,316272,893096,842616,0,0,8388604,8190716,0,0,110728,68300,228280,310928,134932,175996,14208,7188,0,0,0,57081176,1322904,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642046340.058457,58457,2,0,0,0,97385124,587632,93270416,8300,92669408,5536,347268,92444308,29248,266084,318020,92178224,0,0,8388604,8172796,0,0,107668,65592,181464,918608,744064,174544,14400,7228,0,0,0,57081164,1402504,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642046340.0555,55500,0,0,0,0,97387748,86734440,93402932,206432,6793976,9016,461352,6618008,79688,14656,381664,6603352,0,0,8388604,6280824,0,0,67980,53952,15392,374716,240932,133784,10720,8612,0,0,0,57082476,3008908,34359738367,576596,34308614140,51200,0,22528,0,0,0,0,0,0,2048,439668,10711040,90177536
1642046340.051722,51722,3,0,0,0,3878020,3200492,3407240,2088,432360,0,292952,212836,83504,29596,209448,183240,0,0,0,0,0,0,71364,71112,41760,72428,45784,26644,3024,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642046340.051518,51518,4,0,0,0,1813712,267924,1130620,2068,1024136,0,669880,731748,400944,37000,268936,694748,0,0,0,0,8,0,375424,40720,62520,82200,59812,22388,2784,7116,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642046340.051153,51153,5,0,0,0,3878040,160496,1066456,2068,1123952,0,3059620,478588,2423848,30064,635772,448524,0,0,0,0,0,0,2412188,57340,41724,83868,60824,23044,3008,11140,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642046400.055681,55681,0,0,0,0,97387748,86738584,93407084,206448,6793976,9016,460352,6618016,78688,14656,381664,6603360,0,0,8388604,6280824,0,0,73692,53952,15392,374764,240932,133832,10736,8612,0,0,0,57082476,3009052,34359738367,576596,34308614140,51200,0,24576,0,0,0,0,0,0,2048,439668,10711040,90177536
1642046400.056171,56171,1,0,0,0,97385144,91913204,93271560,14352,1949640,5568,917324,1158892,24228,316276,893096,842616,0,0,8388604,8190716,0,0,108972,68300,228280,310912,134932,175980,14208,7188,0,0,0,57081176,1322904,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642046400.059214,59214,2,0,0,0,97385124,589136,93271920,8300,92669408,5536,344892,92444464,26872,266240,318020,92178224,0,0,8388604,8172796,0,0,105804,65592,181464,918552,744064,174488,14400,7228,0,0,0,57081164,1402076,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642046400.052114,52114,3,0,0,0,3878020,3200516,3407264,2088,432360,0,292920,212836,83472,29596,209448,183240,0,0,0,0,0,0,71308,71112,41760,72388,45784,26604,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642046400.050645,50645,4,0,0,0,1813712,267972,1130680,2068,1024148,0,669892,731748,400944,37000,268948,694748,0,0,0,0,20,0,375424,40720,62520,82164,59812,22352,2768,7116,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642046400.052121,52121,5,0,0,0,3878040,160496,1066456,2068,1123952,0,3059628,478588,2423856,30064,635772,448524,0,0,0,0,0,0,2412236,57340,41724,83868,60824,23044,3008,11140,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642046460.05622,56220,1,0,0,0,97385144,91913304,93271660,14352,1949640,5568,917940,1158896,24844,316280,893096,842616,0,0,8388604,8190716,0,0,108400,68300,228280,311024,134932,176092,14208,7188,0,0,0,57081176,1322900,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642046460.059563,59563,2,0,0,0,97385124,586228,93269012,8300,92669408,5536,345088,92444436,27068,266212,318020,92178224,0,0,8388604,8172796,0,0,107412,65592,181464,918520,744064,174456,14400,7228,0,0,0,57081164,1402504,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642046460.055807,55807,0,0,0,0,97387748,86735584,93404136,206480,6793992,9012,460488,6617824,78812,14424,381676,6603400,0,0,8388604,6280824,84,0,71148,53956,15396,374904,240932,133972,10800,8612,0,0,0,57082476,3008832,34359738367,576596,34308614140,51200,0,24576,0,0,0,0,0,0,2048,439668,10711040,90177536
1642046460.05151,51510,3,0,0,0,3878020,3200160,3406908,2088,432360,0,292944,212836,83496,29596,209448,183240,0,0,0,0,0,0,71332,71112,41760,72372,45784,26588,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642046460.051376,51376,5,0,0,0,3878040,161116,1067076,2068,1123952,0,3059168,478588,2423396,30064,635772,448524,0,0,0,0,0,0,2411788,57344,41724,83868,60824,23044,3008,11160,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642046460.051483,51483,4,0,0,0,1813712,267956,1130672,2068,1024156,0,669900,731748,400944,37000,268956,694748,0,0,0,0,8,0,375424,40760,62520,82164,59812,22352,2784,7116,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642046520.056064,56064,0,0,0,0,97387748,86737424,93406012,206516,6793996,9008,459524,6618092,77848,14656,381676,6603436,0,0,8388604,6280824,64,0,70176,53960,15400,374792,240932,133860,10800,8612,0,0,0,57082476,3009036,34359738367,576596,34308614140,51200,0,22528,0,0,0,0,0,0,2048,439668,10711040,90177536
1642046520.059169,59169,2,0,0,0,97385124,582608,93265416,8324,92669408,5536,345696,92444492,27676,266244,318020,92178248,0,0,8388604,8172796,0,0,106608,65596,181464,918672,744064,174608,14400,7228,0,0,0,57081164,1402352,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642046520.052252,52252,3,0,0,0,3878020,3200036,3406788,2088,432364,0,292988,212836,83536,29596,209452,183240,0,0,0,0,0,0,71372,71116,41760,72372,45784,26588,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642046520.052007,52007,5,0,0,0,3878040,160836,1066800,2068,1123956,0,3059276,478504,2423416,30064,635860,448440,0,0,0,0,0,0,2411756,57352,41724,83884,60824,23060,3024,11160,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642046520.052028,52028,4,0,0,0,1813712,267932,1130652,2068,1024160,0,670036,731744,401072,37000,268964,694744,0,0,0,0,104,0,375552,40724,62520,82164,59812,22352,2784,7112,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642046520.058199,58199,1,0,0,0,97385144,91911948,93270324,14372,1949640,5568,917996,1158916,24900,316280,893096,842636,0,0,8388604,8190716,0,0,110488,68304,228280,311000,134932,176068,14224,7188,0,0,0,57081176,1324028,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642046580.055001,55001,0,0,0,0,97387748,86737768,93406372,206532,6793996,9008,459792,6618108,78116,14656,381676,6603452,0,0,8388604,6280824,64,0,71164,53960,15400,374836,240932,133904,10736,8612,0,0,0,57082476,3009036,34359738367,576596,34308614140,51200,0,22528,0,0,0,0,0,0,2048,439668,10711040,90177536
1642046580.058527,58527,1,0,0,0,97385144,91913172,93271548,14372,1949640,5568,918792,1158908,25696,316272,893096,842636,0,0,8388604,8190716,0,0,111380,68304,228280,311160,134932,176228,14224,7188,0,0,0,57081176,1324028,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642046580.059031,59031,2,0,0,0,97385124,583456,93266272,8332,92669408,5536,347952,92444508,29932,266252,318020,92178256,0,0,8388604,8172796,0,0,109040,65596,181464,918928,744064,174864,14400,7228,0,0,0,57081164,1402780,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642046580.05143,51430,5,0,0,0,3878040,160836,1066800,2068,1123956,0,3059256,478504,2423396,30064,635860,448440,0,0,0,0,0,0,2411736,57352,41724,83884,60824,23060,3024,11160,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642046580.052232,52232,3,0,0,0,3878020,3200056,3406808,2088,432364,0,293156,212836,83704,29596,209452,183240,0,0,0,0,0,0,71564,71116,41760,72476,45784,26692,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642046580.052403,52403,4,0,0,0,1813712,267844,1130692,2068,1024288,0,669912,731868,400944,37000,268968,694868,0,0,0,0,100,0,375424,40720,62520,82132,59812,22320,2784,7112,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642046640.058633,58633,2,0,0,0,97385124,584232,93267048,8332,92669408,5536,346820,92444508,28800,266252,318020,92178256,0,0,8388604,8172796,0,0,107424,65596,181464,919168,744064,175104,14400,7228,0,0,0,57081164,1402696,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642046640.055251,55251,0,0,0,0,97387748,86737672,93406292,206548,6793996,9008,459992,6618120,78316,14652,381676,6603468,0,0,8388604,6280824,64,0,70924,53960,15400,374820,240932,133888,10736,8612,0,0,0,57082476,3009036,34359738367,576596,34308614140,51200,0,22528,0,0,0,0,0,0,2048,439668,10711040,90177536
1642046640.056859,56859,1,0,0,0,97385144,91913116,93271492,14372,1949640,5568,917348,1158916,24252,316280,893096,842636,0,0,8388604,8190716,0,0,108716,68304,228280,311256,134932,176324,14224,7188,0,0,0,57081176,1324028,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642046640.052527,52527,5,0,0,0,3878040,160836,1066816,2068,1123972,0,3059288,478488,2423396,30064,635892,448424,0,0,0,0,0,0,2411736,57352,41724,83884,60824,23060,3024,11160,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642046640.051803,51803,4,0,0,0,1813712,267544,1130884,2068,1024780,0,669920,732352,400944,37000,268976,695352,0,0,0,0,4,0,375424,40724,62520,82132,59812,22320,2864,7120,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642046640.051796,51796,3,0,0,0,3878020,3200252,3407004,2088,432364,0,293084,212836,83632,29596,209452,183240,0,0,0,0,0,0,71516,71116,41760,72404,45784,26620,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642046700.05877,58770,2,0,0,0,97385124,586112,93268936,8340,92669408,5536,346464,92444496,28444,266232,318020,92178264,0,0,8388604,8172796,0,0,108316,65596,181464,919128,744064,175064,14400,7228,0,0,0,57081164,1402696,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642046700.055605,55605,0,0,0,0,97387748,86295724,92964464,206588,6794084,9008,874584,6618244,492908,14656,381676,6603588,0,0,8388604,6280824,108,0,483980,53976,15400,377484,240932,136552,11136,27292,0,0,0,57082476,4070912,34359738367,576596,34308614140,51200,0,22528,0,0,0,0,0,0,2048,439668,10711040,90177536
1642046700.057191,57191,1,0,0,0,97385144,91910788,93269172,14380,1949640,5568,920844,1158924,27748,316280,893096,842644,0,0,8388604,8190716,0,0,114068,68304,228280,311208,134932,176276,14224,7188,0,0,0,57081176,1324028,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642046700.051541,51541,3,0,0,0,3878020,3200408,3407160,2088,432364,0,292956,212836,83504,29596,209452,183240,0,0,0,0,0,0,71340,71116,41760,72372,45784,26588,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642046700.051968,51968,5,0,0,0,3878040,162292,1068544,2068,1124244,0,3058640,477944,2421932,30064,636708,447880,0,0,0,0,0,0,2410272,57352,41724,83920,60824,23096,3024,11160,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642046700.051703,51703,4,0,0,0,1813712,260384,1152588,2068,1053740,0,666512,742568,378872,37000,287640,705568,0,0,0,0,48,0,353352,40724,62520,82656,59780,22876,2784,7164,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642046760.055394,55394,0,0,0,0,97387748,82425604,89096464,206676,6795544,9008,4509288,6619792,4127604,14656,381684,6605136,0,0,8388604,6280824,152,0,4120876,53976,15400,422592,241496,181096,16976,185628,0,0,0,57082476,13462836,34359738367,576596,34308614140,51200,0,24576,0,0,0,0,0,0,2048,439668,10711040,90177536
1642046760.058286,58286,1,0,0,0,97385144,91910608,93268992,14380,1949640,5568,920048,1158924,26952,316280,893096,842644,0,0,8388604,8190716,0,0,111072,68304,228280,311208,134932,176276,14224,7188,0,0,0,57081176,1324028,34359738367,583720,34308612092,54400,0,63488,0,0,0,0,0,0,2048,539016,9564160,91226112
1642046760.051886,51886,4,0,0,0,1813712,236568,1151764,2068,1076652,0,676964,755056,378820,37000,298144,718056,0,0,0,0,116,0,353300,40724,62520,83068,59780,23288,2784,7188,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642046760.059061,59061,2,0,0,0,97385124,589044,93271868,8340,92669408,5536,345772,92444516,27752,266252,318020,92178264,0,0,8388604,8172796,0,0,107860,65596,181464,918888,744064,174824,14400,7228,0,0,0,57081164,1402696,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642046760.052283,52283,3,0,0,0,3878020,3200112,3406864,2088,432364,0,292956,212836,83504,29596,209452,183240,0,0,0,0,0,0,71340,71116,41760,72420,45784,26636,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642046760.051709,51709,5,0,0,0,3878040,160712,1067236,2068,1124516,0,3060864,477340,2423280,30064,637584,447276,0,0,0,0,0,0,2411636,57352,41724,83888,60824,23064,3024,11160,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642046820.055638,55638,0,0,0,0,97387748,82420856,89092092,206708,6795584,9008,4517172,6619864,4135488,14656,381684,6605208,0,0,8388604,6280824,72,0,4121984,53976,15400,423940,241800,182140,17088,184880,0,0,0,57082476,13462700,34359738367,576596,34308614140,51200,0,51200,0,0,0,0,0,0,2048,439668,10711040,90177536
1642046820.058308,58308,1,0,0,0,97385144,91911132,93269516,14380,1949640,5568,921368,1158924,28272,316280,893096,842644,0,0,8388604,8190716,0,0,112788,68304,228280,311240,134932,176308,14208,7188,0,0,0,57081176,1324028,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642046820.059529,59529,2,0,0,0,97385124,588592,93271416,8340,92669408,5536,345596,92444524,27576,266260,318020,92178264,0,0,8388604,8172796,0,0,107204,65596,181464,918856,744064,174792,14400,7228,0,0,0,57081164,1402696,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642046820.051858,51858,3,0,0,0,3878020,3200040,3406792,2088,432364,0,292924,212836,83472,29596,209452,183240,0,0,0,0,0,0,71308,71116,41760,72492,45784,26708,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642046820.052116,52116,4,0,0,0,1813712,226068,1148960,2068,1084348,0,683316,759612,382032,37000,301284,722612,0,0,0,0,4,0,356512,40724,62520,82720,59780,22940,2784,7188,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642046820.052107,52107,5,0,0,0,3878040,160876,1067396,2068,1124516,0,3060984,477236,2423296,30064,637688,447172,0,0,0,0,0,0,2411664,57352,41724,83880,60816,23064,2992,11160,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642046880.056072,56072,0,0,0,0,97387748,82404964,89076240,206732,6795576,9008,4536216,6619880,4154532,14656,381684,6605224,0,0,8388604,6280824,76,0,4143048,54268,15400,424096,241824,182272,17088,184884,0,0,0,57082476,13462844,34359738367,576596,34308614140,51200,0,88064,0,0,0,0,0,0,2048,439668,10711040,90177536
1642046880.05819,58190,1,0,0,0,97385144,91913204,93271596,14388,1949640,5568,921008,1158932,27912,316280,893096,842652,0,0,8388604,8190716,0,0,112380,68304,228280,311240,134932,176308,14208,7188,0,0,0,57081176,1324028,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642046880.059284,59284,2,0,0,0,97385124,589224,93272056,8348,92669408,5536,344004,92444532,25984,266260,318020,92178272,0,0,8388604,8172796,0,0,106272,65596,181464,918832,744064,174768,14400,7228,0,0,0,57081164,1402696,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642046880.05189,51890,3,0,0,0,3878020,3200212,3406964,2088,432364,0,292988,212836,83536,29596,209452,183240,0,0,0,0,0,0,71412,71116,41760,72444,45784,26660,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642046880.051497,51497,5,0,0,0,3878040,160488,1067008,2068,1124516,0,3060932,477220,2423228,30064,637704,447156,0,0,0,0,0,0,2411568,57352,41724,83880,60816,23064,3008,11160,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642046880.051935,51935,4,0,0,0,1813712,222364,1148936,2068,1088028,0,683336,763284,382044,37000,301292,726284,0,0,0,0,4,0,356524,40724,62520,82676,59780,22896,2784,7188,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642046940.055484,55484,1,0,0,0,97385144,91910724,93269116,14388,1949640,5568,916584,1158932,23488,316280,893096,842652,0,0,8388604,8190716,0,0,107960,68304,228280,311224,134932,176292,14208,7188,0,0,0,57081176,1324032,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642046940.055484,55484,0,0,0,0,97387748,82024480,88695828,206756,6795584,9004,4918204,6619912,4536520,14656,381684,6605256,0,0,8388604,6280824,64,0,4531392,54064,15400,424396,241864,182532,17072,184880,0,0,0,57082476,13463316,34359738367,576596,34308614140,51200,0,129024,0,0,0,0,0,0,2048,439668,10711040,90177536
1642046940.059642,59642,2,0,0,0,97385124,587104,93269944,8356,92669408,5536,343936,92444512,25916,266232,318020,92178280,0,0,8388604,8172796,0,0,105192,65596,181464,918928,744064,174864,14400,7228,0,0,0,57081164,1402896,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642046940.051916,51916,5,0,0,0,3878040,160488,1067008,2068,1124516,0,3060944,477220,2423240,30064,637704,447156,0,0,0,0,0,0,2411580,57352,41724,83880,60816,23064,3008,11160,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642046940.05238,52380,4,0,0,0,1813712,222360,1148940,2068,1088036,0,683348,763288,382052,37000,301296,726288,0,0,0,0,4,0,356532,40724,62520,82676,59780,22896,2784,7188,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642046940.051691,51691,3,0,0,0,3878020,3200656,3407408,2088,432364,0,292956,212836,83504,29596,209452,183240,0,0,0,0,0,0,71340,71116,41760,72372,45784,26588,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642047000.058061,58061,1,0,0,0,97385144,91911472,93269864,14388,1949640,5568,920084,1158932,26988,316280,893096,842652,0,0,8388604,8190716,0,0,112832,68304,228280,311152,134932,176220,14208,7188,0,0,0,57081176,1324036,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642047000.055889,55889,0,0,0,0,97387748,82292520,88963820,206780,6795512,9004,4653584,6619864,4271900,14656,381684,6605208,0,0,8388604,6280824,100,0,4283620,54072,15400,423144,241864,181280,16816,175520,0,0,0,57082476,12832248,34359738367,576596,34308614140,51200,0,90112,0,0,0,0,0,0,2048,439668,10711040,90177536
1642047000.059306,59306,2,0,0,0,97385124,587384,93270224,8356,92669408,5536,345440,92444512,27420,266232,318020,92178280,0,0,8388604,8172796,0,0,105996,65596,181464,918960,744064,174896,14400,7228,0,0,0,57081164,1403320,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642047000.051732,51732,3,0,0,0,3878020,3200260,3407012,2088,432364,0,292988,212836,83536,29596,209452,183240,0,0,0,0,0,0,71372,71116,41760,72396,45784,26612,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642047000.051665,51665,5,0,0,0,3878040,160612,1067132,2068,1124516,0,3060944,477220,2423240,30064,637704,447156,0,0,0,0,0,0,2411580,57352,41724,83880,60816,23064,3008,11160,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642047000.051574,51574,4,0,0,0,1813712,222360,1148948,2068,1088044,0,683364,763288,382060,37000,301304,726288,0,0,0,0,8,0,356540,40724,62520,82676,59780,22896,2784,7188,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642047060.056235,56235,0,0,0,0,97387748,86612496,93282536,206876,6794228,9020,563180,6618544,181348,14680,381832,6603864,0,0,8388604,6280824,244,0,176588,54148,15408,383340,241800,141540,11168,14556,0,0,0,57082476,3251340,34359738367,576596,34308614140,51200,0,22528,0,0,0,0,0,0,2048,439668,10711040,90177536
1642047060.057078,57078,1,0,0,0,97385144,91913200,93271600,14396,1949640,5568,919044,1158940,25948,316280,893096,842660,0,0,8388604,8190716,0,0,110860,68304,228280,311152,134932,176220,14208,7188,0,0,0,57081176,1324036,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
